zipcode,zipcodetype,city,state,lat,lgt
63531,STANDARD,BARING,MO,40.24,-92.20
65011,STANDARD,BARNETT,MO,38.37,-92.67
63012,STANDARD,BARNHART,MO,38.33,-90.40
63013,STANDARD,BEAUFORT,MO,38.41,-91.19
65013,STANDARD,BELLE,MO,38.28,-91.72
63333,STANDARD,BELLFLOWER,MO,39.00,-91.35
65232,STANDARD,BENTON CITY,MO,39.13,-91.76
63014,STANDARD,BERGER,MO,38.67,-91.33
63532,STANDARD,BEVIER,MO,39.74,-92.56
65321,STANDARD,BLACKBURN,MO,39.10,-93.48
65322,STANDARD,BLACKWATER,MO,38.97,-92.99
65014,STANDARD,BLAND,MO,38.30,-91.63
65062,STANDARD,MOUNT STERLING,MO,38.46,-91.61
65016,STANDARD,BONNOTS MILL,MO,38.57,-91.96
65233,STANDARD,BOONVILLE,MO,38.96,-92.74
63334,STANDARD,BOWLING GREEN,MO,39.33,-91.19
63533,STANDARD,BRASHEAR,MO,40.14,-92.37
65017,STANDARD,BRUMLEY,MO,38.08,-92.48
65236,STANDARD,BRUNSWICK,MO,39.42,-93.12
65246,STANDARD,DALTON,MO,39.39,-92.99
65286,STANDARD,TRIPLETT,MO,39.49,-93.19
65237,STANDARD,BUNCETON,MO,38.78,-92.79
65239,STANDARD,CAIRO,MO,39.51,-92.44
65323,STANDARD,CALHOUN,MO,38.46,-93.62
65018,STANDARD,CALIFORNIA,MO,38.63,-92.56
65042,PO BOX,HIGH POINT,MO,38.48,-92.58
63534,STANDARD,CALLAO,MO,39.76,-92.62
65020,STANDARD,CAMDENTON,MO,38.00,-92.74
63435,STANDARD,CANTON,MO,40.12,-91.52
63015,STANDARD,CATAWISSA,MO,38.42,-90.78
63016,STANDARD,CEDAR HILL,MO,38.35,-90.64
63436,STANDARD,CENTER,MO,39.50,-91.52
65023,STANDARD,CENTERTOWN,MO,38.61,-92.40
65240,STANDARD,CENTRALIA,MO,39.21,-92.13
65024,STANDARD,CHAMOIS,MO,38.67,-91.77
63005,STANDARD,CHESTERFIELD,MO,38.65,-90.58
63006,PO BOX,CHESTERFIELD,MO,38.65,-90.58
63017,STANDARD,CHESTERFIELD,MO,38.65,-90.58
63431,STANDARD,ANABEL,MO,39.75,-92.35
63437,STANDARD,CLARENCE,MO,39.74,-92.26
65243,STANDARD,CLARK,MO,39.28,-92.34
65025,STANDARD,CLARKSBURG,MO,38.66,-92.66
63336,STANDARD,CLARKSVILLE,MO,39.37,-90.90
65244,STANDARD,CLIFTON HILL,MO,39.43,-92.66
65324,STANDARD,CLIMAX SPRINGS,MO,38.10,-93.05
65325,STANDARD,COLE CAMP,MO,38.45,-93.20
65201,STANDARD,COLUMBIA,MO,38.95,-92.32
65202,STANDARD,COLUMBIA,MO,38.95,-92.32
65203,STANDARD,COLUMBIA,MO,38.95,-92.32
65205,PO BOX,COLUMBIA,MO,38.95,-92.32
65211,UNIQUE,COLUMBIA,MO,38.95,-92.32
65212,UNIQUE,COLUMBIA,MO,38.95,-92.32
65215,UNIQUE,COLUMBIA,MO,38.95,-92.32
65216,UNIQUE,COLUMBIA,MO,38.95,-92.32
65217,UNIQUE,COLUMBIA,MO,38.95,-92.32
65218,UNIQUE,COLUMBIA,MO,38.95,-92.32
65299,STANDARD,COLUMBIA,MO,38.90,-92.24
63338,PO BOX,COTTLEVILLE,MO,38.75,-90.65
63019,STANDARD,CRYSTAL CITY,MO,38.22,-90.38
63339,STANDARD,CURRYVILLE,MO,39.34,-91.34
63341,STANDARD,DEFIANCE,MO,38.63,-90.78
63020,STANDARD,DE SOTO,MO,38.13,-90.56
63023,STANDARD,DITTMER,MO,38.33,-90.68
63536,STANDARD,DOWNING,MO,40.48,-92.36
63438,STANDARD,DURHAM,MO,39.95,-91.67
63342,PO BOX,DUTZOW,MO,38.60,-90.99
63537,STANDARD,EDINA,MO,40.16,-92.17
65326,STANDARD,EDWARDS,MO,38.13,-93.16
65026,STANDARD,ELDON,MO,38.35,-92.57
65072,STANDARD,ROCKY MOUNT,MO,38.27,-92.71
63538,STANDARD,ELMER,MO,39.95,-92.64
63343,STANDARD,ELSBERRY,MO,39.17,-90.78
63439,STANDARD,EMDEN,MO,39.79,-91.86
65327,PO BOX,EMMA,MO,38.97,-93.49
63344,STANDARD,EOLIA,MO,39.23,-91.01
63539,STANDARD,ETHEL,MO,39.89,-92.74
65032,STANDARD,EUGENE,MO,38.35,-92.40
63025,STANDARD,EUREKA,MO,38.50,-90.64
63440,STANDARD,EWING,MO,40.00,-91.71
65247,STANDARD,EXCELLO,MO,39.63,-92.48
63345,STANDARD,FARBER,MO,39.27,-91.57
65248,STANDARD,FAYETTE,MO,39.14,-92.68
63026,STANDARD,FENTON,MO,38.53,-90.45
63099,UNIQUE,FENTON,MO,38.53,-90.45
63028,STANDARD,FESTUS,MO,38.22,-90.40
63030,STANDARD,FLETCHER,MO,38.16,-90.73
63346,PO BOX,FLINTHILL,MO,38.80,-90.82
65329,STANDARD,FLORENCE,MO,38.58,-92.97
63031,STANDARD,FLORISSANT,MO,38.79,-90.32
63032,PO BOX,FLORISSANT,MO,38.79,-90.32
63033,STANDARD,FLORISSANT,MO,38.79,-90.32
63034,STANDARD,FLORISSANT,MO,38.79,-90.32
63347,STANDARD,FOLEY,MO,39.04,-90.74
63348,STANDARD,FORISTELL,MO,38.81,-90.96
65034,STANDARD,FORTUNA,MO,38.57,-92.77
63441,STANDARD,FRANKFORD,MO,39.49,-91.32
65250,STANDARD,FRANKLIN,MO,39.01,-92.75
65035,STANDARD,FREEBURG,MO,38.31,-91.92
63036,STANDARD,FRENCH VILLAGE,MO,37.97,-90.38
65251,STANDARD,FULTON,MO,38.85,-91.95
63037,STANDARD,GERALD,MO,38.39,-91.33
65330,STANDARD,GILLIAM,MO,39.23,-93.00
65254,STANDARD,GLASGOW,MO,39.22,-92.83
63038,STANDARD,GLENCOE,MO,38.57,-90.63
63541,STANDARD,GLENWOOD,MO,40.52,-92.57
63543,STANDARD,GORIN,MO,40.35,-92.00
65037,STANDARD,GRAVOIS MILLS,MO,38.30,-92.82
65038,PO BOX,LAURIE,MO,38.20,-92.82
63039,STANDARD,GRAY SUMMIT,MO,38.49,-90.81
63544,STANDARD,GREEN CASTLE,MO,40.26,-92.87
63545,STANDARD,GREEN CITY,MO,40.26,-92.95
65332,STANDARD,GREEN RIDGE,MO,38.62,-93.40
63546,STANDARD,GREENTOP,MO,40.35,-92.56
63040,STANDARD,GROVER,MO,38.57,-90.65
63041,STANDARD,GRUBVILLE,MO,38.28,-90.75
65255,STANDARD,HALLSVILLE,MO,39.11,-92.21
63401,STANDARD,HANNIBAL,MO,39.70,-91.38
65256,STANDARD,HARRISBURG,MO,39.14,-92.45
65039,STANDARD,HARTSBURG,MO,38.69,-92.30
63349,STANDARD,HAWK POINT,MO,38.97,-91.13
63042,STANDARD,HAZELWOOD,MO,38.77,-90.35
63043,STANDARD,MARYLAND HEIGHTS,MO,38.72,-90.47
63044,STANDARD,BRIDGETON,MO,38.76,-90.42
63045,STANDARD,EARTH CITY,MO,38.77,-90.46
63047,PO BOX,HEMATITE,MO,38.20,-90.48
65040,STANDARD,HENLEY,MO,38.37,-92.30
63048,STANDARD,HERCULANEUM,MO,38.25,-90.38
65041,STANDARD,HERMANN,MO,38.69,-91.43
65257,STANDARD,HIGBEE,MO,39.30,-92.51
63350,STANDARD,HIGH HILL,MO,38.87,-91.37
63049,STANDARD,HIGH RIDGE,MO,38.46,-90.53
63050,STANDARD,HILLSBORO,MO,38.23,-90.56
65258,STANDARD,HOLLIDAY,MO,39.49,-92.13
65043,STANDARD,HOLTS SUMMIT,MO,38.64,-92.11
63051,STANDARD,HOUSE SPRINGS,MO,38.41,-90.56
65333,STANDARD,HOUSTONIA,MO,38.89,-93.35
65334,STANDARD,HUGHESVILLE,MO,38.83,-93.29
63443,STANDARD,HUNNEWELL,MO,39.66,-91.85
65259,STANDARD,HUNTSVILLE,MO,39.43,-92.54
63547,STANDARD,HURDLAND,MO,40.15,-92.30
63052,STANDARD,IMPERIAL,MO,38.36,-90.37
63053,PO BOX,KIMMSWICK,MO,38.36,-90.36
65335,STANDARD,IONIA,MO,38.50,-93.32
65260,STANDARD,JACKSONVILLE,MO,39.58,-92.47
65046,STANDARD,JAMESTOWN,MO,38.76,-92.47
65101,STANDARD,JEFFERSON CITY,MO,38.57,-92.19
65102,PO BOX,JEFFERSON CITY,MO,38.57,-92.19
65103,UNIQUE,JEFFERSON CITY,MO,38.57,-92.19
65104,UNIQUE,JEFFERSON CITY,MO,38.57,-92.19
65105,UNIQUE,JEFFERSON CITY,MO,38.57,-92.19
65106,UNIQUE,JEFFERSON CITY,MO,38.57,-92.19
65107,UNIQUE,JEFFERSON CITY,MO,38.57,-92.19
65108,UNIQUE,JEFFERSON CITY,MO,38.57,-92.19
65109,STANDARD,JEFFERSON CITY,MO,38.57,-92.19
65110,PO BOX,JEFFERSON CITY,MO,38.57,-92.19
65111,UNIQUE,JEFFERSON CITY,MO,38.57,-92.19
63351,STANDARD,JONESBURG,MO,38.85,-91.30
63445,STANDARD,KAHOKA,MO,40.42,-91.71
65047,STANDARD,KAISER,MO,38.13,-92.58
65261,STANDARD,KEYTESVILLE,MO,39.43,-92.93
65262,STANDARD,KINGDOM CITY,MO,38.94,-91.93
63501,STANDARD,KIRKSVILLE,MO,40.19,-92.57
65305,STANDARD,WHITEMAN AIR FORCE BASE,MO,38.73,-93.55
65336,STANDARD,KNOB NOSTER,MO,38.76,-93.56
63446,STANDARD,KNOX CITY,MO,40.14,-92.01
65048,STANDARD,KOELTZTOWN,MO,38.32,-92.04
63055,STANDARD,LABADIE,MO,38.53,-90.87
63447,STANDARD,LA BELLE,MO,40.11,-91.91
63352,STANDARD,LADDONIA,MO,39.24,-91.64
63448,STANDARD,LA GRANGE,MO,40.03,-91.52
65049,STANDARD,LAKE OZARK,MO,38.18,-92.62
65337,STANDARD,LA MONTE,MO,38.77,-93.42
63535,STANDARD,COATSVILLE,MO,40.58,-92.63
63548,STANDARD,LANCASTER,MO,40.52,-92.53
63540,STANDARD,GIBBS,MO,40.09,-92.41
63549,STANDARD,LA PLATA,MO,40.02,-92.49
65050,STANDARD,LATHAM,MO,38.56,-92.68
63451,STANDARD,LEONARD,MO,39.89,-92.18
63056,STANDARD,LESLIE,MO,38.41,-91.23
63452,STANDARD,LEWISTOWN,MO,40.08,-91.81
63057,PO BOX,LIGUORI,MO,38.33,-90.43
65338,STANDARD,LINCOLN,MO,38.39,-93.33
65051,STANDARD,LINN,MO,38.48,-91.84
65052,STANDARD,LINN CREEK,MO,38.04,-92.70
63551,STANDARD,LIVONIA,MO,40.49,-92.69
65053,STANDARD,LOHMAN,MO,38.54,-92.36
63060,STANDARD,LONEDELL,MO,38.30,-90.82
63061,STANDARD,LUEBBERING,MO,38.26,-90.79
65054,STANDARD,LOOSE CREEK,MO,38.50,-91.95
63353,STANDARD,LOUISIANA,MO,39.44,-91.05
63453,STANDARD,LURAY,MO,40.45,-91.88
65055,PO BOX,MC GIRK,MO,38.62,-92.56
63552,STANDARD,MACON,MO,39.73,-92.47
65263,STANDARD,MADISON,MO,39.47,-92.21
65339,STANDARD,MALTA BEND,MO,39.19,-93.36
63065,PO BOX,MAPAVILLE,MO,38.24,-90.48
65340,STANDARD,MARSHALL,MO,39.11,-93.20
63357,STANDARD,MARTHASVILLE,MO,38.62,-91.05
65264,STANDARD,MARTINSBURG,MO,39.10,-91.64
63454,STANDARD,MAYWOOD,MO,39.95,-91.60
63555,STANDARD,MEMPHIS,MO,40.46,-92.16
65058,STANDARD,META,MO,38.31,-92.16
65265,STANDARD,MEXICO,MO,39.16,-91.87
65344,STANDARD,MIAMI,MO,39.32,-93.22
63359,STANDARD,MIDDLETOWN,MO,39.12,-91.41
63556,STANDARD,MILAN,MO,40.20,-93.12
65270,STANDARD,MOBERLY,MO,39.41,-92.43
65059,STANDARD,MOKANE,MO,38.67,-91.87
63456,STANDARD,MONROE CITY,MO,39.65,-91.73
63361,STANDARD,MONTGOMERY CITY,MO,38.97,-91.50
63457,STANDARD,MONTICELLO,MO,40.11,-91.71
65345,STANDARD,MORA,MO,38.53,-93.14
65036,PO BOX,GASCONADE,MO,38.66,-91.56
65061,STANDARD,MORRISON,MO,38.67,-91.63
63066,PO BOX,MORSE MILL,MO,38.27,-90.65
63362,STANDARD,MOSCOW MILLS,MO,38.94,-90.91
65347,STANDARD,NELSON,MO,38.99,-93.03
63458,STANDARD,NEWARK,MO,39.99,-91.97
65063,STANDARD,NEW BLOOMFIELD,MO,38.71,-92.08
63557,STANDARD,NEW BOSTON,MO,39.95,-92.88
63558,STANDARD,NEW CAMBRIA,MO,39.77,-92.75
63363,STANDARD,NEW FLORENCE,MO,38.90,-91.44
65274,STANDARD,NEW FRANKLIN,MO,39.01,-92.74
63068,STANDARD,NEW HAVEN,MO,38.60,-91.21
63433,STANDARD,ASHBURN,MO,39.54,-91.17
63459,STANDARD,NEW LONDON,MO,39.58,-91.39
63365,PO BOX,NEW MELLE,MO,38.71,-90.88
63460,STANDARD,NOVELTY,MO,40.01,-92.20
63559,STANDARD,NOVINGER,MO,40.23,-92.70
63366,STANDARD,O FALLON,MO,38.78,-90.70
63367,STANDARD,LAKE SAINT LOUIS,MO,38.78,-90.78
63368,STANDARD,O FALLON,MO,38.78,-90.70
63369,STANDARD,OLD MONROE,MO,38.93,-90.74
65064,STANDARD,OLEAN,MO,38.41,-92.53
63370,PO BOX,OLNEY,MO,39.08,-91.24
65065,STANDARD,OSAGE BEACH,MO,38.13,-92.65
65348,STANDARD,OTTERVILLE,MO,38.70,-93.00
65066,STANDARD,OWENSVILLE,MO,38.34,-91.49
63069,STANDARD,PACIFIC,MO,38.47,-90.75
63461,STANDARD,PALMYRA,MO,39.79,-91.52
65275,STANDARD,PARIS,MO,39.47,-92.00
63462,STANDARD,PERRY,MO,39.43,-91.66
63070,STANDARD,PEVELY,MO,38.28,-90.39
63463,STANDARD,PHILADELPHIA,MO,39.83,-91.73
65276,STANDARD,PILOT GROVE,MO,38.87,-92.91
63464,STANDARD,PLEVNA,MO,39.97,-92.08
63560,STANDARD,POLLOCK,MO,40.35,-93.08
63373,STANDARD,PORTAGE DES SIOUX,MO,38.92,-90.34
65067,STANDARD,PORTLAND,MO,38.71,-91.71
65068,STANDARD,PRAIRIE HOME,MO,38.81,-92.58
63561,STANDARD,QUEEN CITY,MO,40.41,-92.57
65278,PO BOX,RENICK,MO,39.34,-92.41
63465,STANDARD,REVERE,MO,40.49,-91.67
65069,STANDARD,RHINELAND,MO,38.71,-91.51
63071,STANDARD,RICHWOODS,MO,38.16,-90.83
63072,STANDARD,ROBERTSVILLE,MO,38.41,-90.81
65279,STANDARD,ROCHEPORT,MO,38.97,-92.56
63091,STANDARD,ROSEBUD,MO,38.38,-91.40
65280,STANDARD,RUSH HILL,MO,39.20,-91.72
65074,STANDARD,RUSSELLVILLE,MO,38.51,-92.43
63563,STANDARD,RUTLEDGE,MO,40.31,-92.08
63073,PO BOX,SAINT ALBANS,MO,38.57,-90.77
63074,STANDARD,SAINT ANN,MO,38.72,-90.38
63301,STANDARD,SAINT CHARLES,MO,38.79,-90.51
63302,PO BOX,SAINT CHARLES,MO,38.79,-90.51
63303,STANDARD,SAINT CHARLES,MO,38.79,-90.51
63304,STANDARD,SAINT CHARLES,MO,38.79,-90.51
63077,STANDARD,SAINT CLAIR,MO,38.35,-90.98
65075,STANDARD,SAINT ELIZABETH,MO,38.25,-92.26
63101,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63102,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63103,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63104,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63105,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63106,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63107,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63108,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63109,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63110,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63111,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63112,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63113,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63114,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63115,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63116,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63117,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63118,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63119,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63120,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63121,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63122,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63123,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63124,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63125,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63126,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63127,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63128,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63129,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63130,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63131,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63132,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63133,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63134,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63135,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63136,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63137,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63138,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63139,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63140,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63141,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63143,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63144,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63145,PO BOX,SAINT LOUIS,MO,38.63,-90.24
63146,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63147,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63150,UNIQUE,SAINT LOUIS,MO,38.63,-90.24
63151,PO BOX,SAINT LOUIS,MO,38.63,-90.24
63155,STANDARD,SAINT LOUIS,MO,38.63,-90.24
63156,PO BOX,SAINT LOUIS,MO,38.63,-90.24
63157,PO BOX,SAINT LOUIS,MO,38.63,-90.24
63158,PO BOX,SAINT LOUIS,MO,38.63,-90.24
63160,UNIQUE,SAINT LOUIS,MO,38.63,-90.24
63163,PO BOX,SAINT LOUIS,MO,38.63,-90.24
63164,UNIQUE,SAINT LOUIS,MO,38.63,-90.24
63166,PO BOX,SAINT LOUIS,MO,38.63,-90.24
63167,UNIQUE,SAINT LOUIS,MO,38.63,-90.24
63169,PO BOX,SAINT LOUIS,MO,38.63,-90.24
63171,UNIQUE,SAINT LOUIS,MO,38.63,-90.24
63177,PO BOX,SAINT LOUIS,MO,38.63,-90.24
63178,PO BOX,SAINT LOUIS,MO,38.63,-90.24
63179,PO BOX,SAINT LOUIS,MO,38.63,-90.24
63180,UNIQUE,SAINT LOUIS,MO,38.63,-90.24
63182,UNIQUE,SAINT LOUIS,MO,38.63,-90.24
63188,PO BOX,SAINT LOUIS,MO,38.63,-90.24
63195,UNIQUE,SAINT LOUIS,MO,38.63,-90.24
63197,UNIQUE,SAINT LOUIS,MO,38.63,-90.24
63199,UNIQUE,SAINT LOUIS,MO,38.63,-90.24
63466,PO BOX,SAINT PATRICK,MO,40.31,-91.66
63376,STANDARD,SAINT PETERS,MO,38.77,-90.60
65076,STANDARD,SAINT THOMAS,MO,38.36,-92.21
65281,STANDARD,SALISBURY,MO,39.42,-92.80
65282,STANDARD,SANTA FE,MO,39.36,-91.83
63467,PO BOX,SAVERTON,MO,39.64,-91.26
65301,STANDARD,SEDALIA,MO,38.70,-93.23
65302,PO BOX,SEDALIA,MO,38.70,-93.23
63450,STANDARD,LENTNER,MO,39.72,-92.14
63468,STANDARD,SHELBINA,MO,39.69,-92.03
63434,STANDARD,BETHEL,MO,39.87,-92.02
63469,STANDARD,SHELBYVILLE,MO,39.80,-92.03
63377,STANDARD,SILEX,MO,39.12,-91.05
65349,STANDARD,SLATER,MO,39.22,-93.06
65350,STANDARD,SMITHTON,MO,38.68,-93.09
63079,PO BOX,STANTON,MO,38.27,-91.10
65077,STANDARD,STEEDMAN,MO,38.70,-91.81
65283,STANDARD,STOUTSVILLE,MO,39.55,-91.85
65078,STANDARD,STOVER,MO,38.44,-92.98
65284,STANDARD,STURGEON,MO,39.23,-92.28
63080,STANDARD,SULLIVAN,MO,38.21,-91.16
65079,STANDARD,SUNRISE BEACH,MO,38.17,-92.77
65351,STANDARD,SWEET SPRINGS,MO,38.96,-93.41
65354,STANDARD,SYRACUSE,MO,38.66,-92.87
63471,STANDARD,TAYLOR,MO,39.93,-91.52
65080,STANDARD,TEBBETTS,MO,38.62,-91.96
65285,STANDARD,THOMPSON,MO,39.18,-91.98
65081,STANDARD,TIPTON,MO,38.65,-92.78
63378,PO BOX,TRELOAR,MO,38.64,-91.18
63379,STANDARD,TROY,MO,38.97,-90.98
63381,STANDARD,TRUXTON,MO,39.00,-91.24
65082,STANDARD,TUSCUMBIA,MO,38.23,-92.45
65083,STANDARD,ULMAN,MO,38.15,-92.44
63084,STANDARD,UNION,MO,38.44,-91.01
63565,STANDARD,UNIONVILLE,MO,40.47,-93.00
63087,STANDARD,VALLES MINES,MO,38.00,-90.45
63088,STANDARD,VALLEY PARK,MO,38.55,-90.48
63382,STANDARD,VANDALIA,MO,39.30,-91.49
65084,STANDARD,VERSAILLES,MO,38.43,-92.84
63089,STANDARD,VILLA RIDGE,MO,38.47,-90.88
63383,STANDARD,WARRENTON,MO,38.82,-91.14
65355,STANDARD,WARSAW,MO,38.24,-93.37
63090,STANDARD,WASHINGTON,MO,38.55,-91.01
63472,STANDARD,WAYLAND,MO,40.39,-91.58
63384,STANDARD,WELLSVILLE,MO,39.07,-91.56
63385,STANDARD,WENTZVILLE,MO,38.81,-90.85
63386,STANDARD,WEST ALTON,MO,38.86,-90.22
65085,STANDARD,WESTPHALIA,MO,38.44,-92.00
63387,PO BOX,WHITESIDE,MO,39.18,-91.01
63388,STANDARD,WILLIAMSBURG,MO,38.91,-91.70
63473,STANDARD,WILLIAMSTOWN,MO,40.20,-91.86
65360,STANDARD,WINDSOR,MO,38.53,-93.52
63389,STANDARD,WINFIELD,MO,38.99,-90.73
63566,STANDARD,WINIGAN,MO,40.05,-92.90
65287,STANDARD,WOOLDRIDGE,MO,38.90,-92.52
63567,STANDARD,WORTHINGTON,MO,40.40,-92.68
63390,STANDARD,WRIGHT CITY,MO,38.82,-91.02
63432,STANDARD,ARBELA,MO,40.46,-92.01
63442,STANDARD,GRANGER,MO,40.46,-91.97
63474,STANDARD,WYACONDA,MO,40.39,-91.92
20001,STANDARD,WASHINGTON,DC,38.89,-77.03
20002,STANDARD,WASHINGTON,DC,38.89,-77.03
20003,STANDARD,WASHINGTON,DC,38.89,-77.03
20004,STANDARD,WASHINGTON,DC,38.89,-77.03
20005,STANDARD,WASHINGTON,DC,38.89,-77.03
20006,STANDARD,WASHINGTON,DC,38.89,-77.03
20007,STANDARD,WASHINGTON,DC,38.89,-77.03
20008,STANDARD,WASHINGTON,DC,38.89,-77.03
20009,STANDARD,WASHINGTON,DC,38.89,-77.03
20010,STANDARD,WASHINGTON,DC,38.89,-77.03
20011,STANDARD,WASHINGTON,DC,38.89,-77.03
20012,STANDARD,WASHINGTON,DC,38.89,-77.03
20013,PO BOX,WASHINGTON,DC,38.89,-77.03
20015,STANDARD,WASHINGTON,DC,38.89,-77.03
20016,STANDARD,WASHINGTON,DC,38.89,-77.03
20017,STANDARD,WASHINGTON,DC,38.89,-77.03
20018,STANDARD,WASHINGTON,DC,38.89,-77.03
20019,STANDARD,WASHINGTON,DC,38.89,-77.03
20020,STANDARD,WASHINGTON,DC,38.89,-77.03
20022,PO BOX,WASHINGTON,DC,38.91,-76.96
20023,PO BOX,WASHINGTON,DC,38.90,-77.01
20024,STANDARD,WASHINGTON,DC,38.89,-77.03
20026,STANDARD,WASHINGTON,DC,38.89,-77.03
20027,PO BOX,WASHINGTON,DC,38.90,-76.98
20029,PO BOX,WASHINGTON,DC,38.89,-77.03
20030,PO BOX,WASHINGTON,DC,38.89,-77.03
20032,STANDARD,WASHINGTON,DC,38.89,-77.03
20033,PO BOX,WASHINGTON,DC,38.89,-77.03
20035,PO BOX,WASHINGTON,DC,38.89,-77.03
20036,STANDARD,WASHINGTON,DC,38.89,-77.03
20037,STANDARD,WASHINGTON,DC,38.89,-77.03
20038,PO BOX,WASHINGTON,DC,38.89,-77.03
20039,PO BOX,WASHINGTON,DC,38.89,-77.03
20040,PO BOX,WASHINGTON,DC,38.89,-77.03
20041,PO BOX,WASHINGTON,DC,38.89,-77.03
20042,UNIQUE,WASHINGTON,DC,38.89,-77.03
20043,PO BOX,WASHINGTON,DC,38.89,-77.03
20044,PO BOX,WASHINGTON,DC,38.89,-77.03
20045,STANDARD,WASHINGTON,DC,38.89,-77.03
20046,UNIQUE,WASHINGTON,DC,38.89,-77.03
20047,UNIQUE,WASHINGTON,DC,38.89,-77.03
20049,UNIQUE,WASHINGTON,DC,38.89,-77.03
20050,PO BOX,WASHINGTON,DC,38.89,-77.03
20051,UNIQUE,WASHINGTON,DC,38.89,-77.03
20052,UNIQUE,WASHINGTON,DC,38.89,-77.03
20053,UNIQUE,WASHINGTON,DC,38.89,-77.03
20055,UNIQUE,WASHINGTON,DC,38.89,-77.03
20056,PO BOX,WASHINGTON,DC,38.89,-77.03
20057,UNIQUE,WASHINGTON,DC,38.89,-77.03
20058,UNIQUE,WASHINGTON,DC,38.89,-77.03
20059,UNIQUE,WASHINGTON,DC,38.89,-77.03
20060,UNIQUE,WASHINGTON,DC,38.89,-77.03
20061,UNIQUE,WASHINGTON,DC,38.89,-77.03
20062,UNIQUE,WASHINGTON,DC,38.89,-77.03
20063,UNIQUE,WASHINGTON,DC,38.89,-77.03
20064,UNIQUE,WASHINGTON,DC,38.89,-77.03
20065,UNIQUE,WASHINGTON,DC,38.89,-77.03
20066,UNIQUE,WASHINGTON,DC,38.89,-77.03
20067,UNIQUE,WASHINGTON,DC,38.89,-77.03
20068,UNIQUE,WASHINGTON,DC,38.89,-77.03
20069,UNIQUE,WASHINGTON,DC,38.89,-77.03
20070,UNIQUE,WASHINGTON,DC,38.89,-77.03
20071,UNIQUE,WASHINGTON,DC,38.89,-77.03
20073,UNIQUE,WASHINGTON,DC,38.89,-77.03
20074,UNIQUE,WASHINGTON,DC,38.89,-77.03
20075,UNIQUE,WASHINGTON,DC,38.89,-77.03
20076,UNIQUE,WASHINGTON,DC,38.89,-77.03
20077,UNIQUE,WASHINGTON,DC,38.89,-77.03
20078,UNIQUE,WASHINGTON,DC,38.89,-77.03
20080,UNIQUE,WASHINGTON,DC,38.89,-77.03
20081,UNIQUE,WASHINGTON,DC,38.89,-77.03
20082,UNIQUE,WASHINGTON,DC,38.89,-77.03
20088,PO BOX,WASHINGTON,DC,38.89,-77.03
20090,PO BOX,WASHINGTON,DC,38.89,-77.03
20091,PO BOX,WASHINGTON,DC,38.89,-77.03
20097,UNIQUE,WASHINGTON,DC,38.89,-77.03
20098,UNIQUE,WASHINGTON,DC,38.89,-77.03
20201,UNIQUE,WASHINGTON,DC,38.89,-77.03
20202,UNIQUE,WASHINGTON,DC,38.89,-77.03
